,flop,board_type,0b,1b,2b,profit,flop,max_profit
165,"[14, 13, 4]",two-tone,16,11,8,3.1415521688311685,"[14, 13, 4]",3.1415521688311685
166,"[14, 13, 3]",two-tone,16,11,8,3.0718939610389615,"[14, 13, 3]",3.0718939610389615
167,"[14, 13, 2]",two-tone,16,11,8,3.000434701298701,"[14, 13, 2]",3.000434701298701
168,"[14, 13, 13]",two-tone,16,11,8,3.4451152678571435,"[14, 13, 13]",3.4451152678571435
169,"[14, 13, 12]",two-tone,16,11,8,3.317725628318584,"[14, 13, 12]",3.317725628318584
170,"[14, 13, 11]",two-tone,16,11,8,3.293804424778761,"[14, 13, 11]",3.293804424778761
171,"[14, 13, 10]",two-tone,16,11,8,3.4811892301239538,"[14, 13, 10]",3.4811892301239538
172,"[14, 12, 9]",two-tone,16,11,8,2.7683456542056075,"[14, 12, 9]",2.7683456542056075
173,"[14, 12, 8]",two-tone,16,11,8,2.7670973010257174,"[14, 12, 8]",2.7670973010257174
174,"[14, 12, 7]",two-tone,16,11,8,2.771242000776468,"[14, 12, 7]",2.771242000776468
175,"[14, 12, 6]",two-tone,16,11,8,2.6569639691359237,"[14, 12, 6]",2.6569639691359237
176,"[14, 12, 5]",two-tone,16,11,8,3.0813057981651384,"[14, 12, 5]",3.0813057981651384
177,"[14, 12, 4]",two-tone,16,11,8,3.107383876712329,"[14, 12, 4]",3.107383876712329
178,"[14, 12, 3]",two-tone,16,11,8,3.034043493150685,"[14, 12, 3]",3.034043493150685
179,"[14, 12, 2]",two-tone,16,11,8,2.955689616438357,"[14, 12, 2]",2.955689616438357
180,"[14, 12, 12]",two-tone,16,11,8,3.427492943396227,"[14, 12, 12]",3.427492943396227
181,"[14, 12, 11]",two-tone,16,11,8,3.2034903738317757,"[14, 12, 11]",3.2034903738317757
182,"[14, 12, 10]",two-tone,16,11,8,3.474023737950275,"[14, 12, 10]",3.474023737950275
183,"[14, 11, 9]",two-tone,16,11,8,2.52205903295426,"[14, 11, 9]",2.52205903295426
184,"[14, 11, 8]",two-tone,16,11,8,2.428061416205562,"[14, 11, 8]",2.428061416205562
185,"[14, 11, 7]",two-tone,16,11,8,2.4449691010052725,"[14, 11, 7]",2.4449691010052725
186,"[14, 11, 6]",two-tone,16,11,8,2.4672489210017763,"[14, 11, 6]",2.4672489210017763
187,"[14, 11, 5]",two-tone,16,11,8,2.932360422018349,"[14, 11, 5]",2.932360422018349
188,"[14, 11, 4]",two-tone,16,11,8,2.9556345068493157,"[14, 11, 4]",2.9556345068493157
189,"[14, 11, 3]",two-tone,16,11,8,2.8769642328767127,"[14, 11, 3]",2.8769642328767127
190,"[14, 11, 2]",two-tone,16,11,8,2.7949386849315063,"[14, 11, 2]",2.7949386849315063
191,"[14, 11, 11]",two-tone,16,11,8,3.310493283018868,"[14, 11, 11]",3.310493283018868
192,"[14, 11, 10]",two-tone,16,11,8,3.4755374613489036,"[14, 11, 10]",3.4755374613489036
193,"[14, 10, 9]",two-tone,16,11,8,2.482886182097902,"[14, 10, 9]",2.482886182097902
194,"[14, 10, 8]",two-tone,16,11,8,2.3686495665171887,"[14, 10, 8]",2.3686495665171887
195,"[14, 10, 7]",two-tone,16,11,8,2.237734686098655,"[14, 10, 7]",2.237734686098655
196,"[14, 10, 6]",two-tone,16,11,8,2.10184905142003,"[14, 10, 6]",2.10184905142003
197,"[14, 10, 5]",two-tone,16,11,8,2.5421046899368163,"[14, 10, 5]",2.5421046899368163
198,"[14, 10, 4]",two-tone,16,11,8,2.5509185572839512,"[14, 10, 4]",2.5509185572839512
199,"[14, 10, 3]",two-tone,16,11,8,2.4388215314745296,"[14, 10, 3]",2.4388215314745296
200,"[14, 10, 2]",two-tone,16,11,8,2.336456802949918,"[14, 10, 2]",2.336456802949918
201,"[14, 10, 10]",two-tone,16,11,8,2.8956711283867,"[14, 10, 10]",2.8956711283867
202,"[13, 9, 9]",two-tone,16,11,8,1.5620266922964048,"[13, 9, 9]",1.5620266922964048
203,"[13, 9, 8]",two-tone,15,10,7,1.1789231299145295,"[13, 9, 8]",1.1789231299145295
204,"[13, 9, 7]",two-tone,16,11,8,0.9032015094017092,"[13, 9, 7]",0.9032015094017092
205,"[13, 9, 6]",two-tone,15,10,7,0.7221130641025642,"[13, 9, 6]",0.7221130641025642
206,"[13, 9, 5]",two-tone,15,10,7,1.1743122516145177,"[13, 9, 5]",1.1743122516145177
207,"[13, 9, 4]",two-tone,16,11,8,1.1337025130145282,"[13, 9, 4]",1.1337025130145282
208,"[13, 9, 3]",two-tone,16,11,8,1.006018537662014,"[13, 9, 3]",1.006018537662014
209,"[13, 9, 2]",two-tone,16,11,8,0.88197946664736,"[13, 9, 2]",0.88197946664736
210,"[13, 8, 8]",two-tone,16,11,8,1.990696891115812,"[13, 8, 8]",1.990696891115812
211,"[13, 8, 7]",two-tone,16,11,8,1.31681287522604,"[13, 8, 7]",1.31681287522604
212,"[13, 8, 6]",two-tone,16,11,8,1.1304980412296566,"[13, 8, 6]",1.1304980412296566
213,"[13, 8, 5]",two-tone,16,11,8,1.6790823288978989,"[13, 8, 5]",1.6790823288978989
214,"[13, 8, 4]",two-tone,16,11,8,1.6517277089425773,"[13, 8, 4]",1.6517277089425773
215,"[13, 8, 3]",two-tone,16,11,8,1.5445905270088671,"[13, 8, 3]",1.5445905270088671
216,"[13, 8, 2]",two-tone,16,11,8,1.4533923511772628,"[13, 8, 2]",1.4533923511772628
217,"[13, 7, 7]",two-tone,16,11,8,1.8750237677419352,"[13, 7, 7]",1.8750237677419352
218,"[13, 7, 6]",two-tone,16,11,8,1.2396086683544307,"[13, 7, 6]",1.2396086683544307
219,"[13, 7, 5]",two-tone,16,11,8,1.6365685458766956,"[13, 7, 5]",1.6365685458766956
220,"[13, 7, 4]",two-tone,16,11,8,1.6040920763635815,"[13, 7, 4]",1.6040920763635815
221,"[13, 7, 3]",two-tone,16,11,8,1.5054539108839424,"[13, 7, 3]",1.5054539108839424
222,"[13, 7, 2]",two-tone,16,11,8,1.4027631565290055,"[13, 7, 2]",1.4027631565290055
223,"[13, 6, 6]",two-tone,16,11,8,1.7558880477822585,"[13, 6, 6]",1.7558880477822585
224,"[13, 6, 5]",two-tone,16,11,8,1.7283563449340034,"[13, 6, 5]",1.7283563449340034
225,"[13, 6, 4]",two-tone,16,11,8,1.5779657413656063,"[13, 6, 4]",1.5779657413656063
