,flop,board_type,0b,1b,2b,profit,flop,max_profit
211,"[12, 12, 11]",two-tone,16,14,13,2.7547892377198404,"[12, 12, 11]",2.7547892377198404
212,"[12, 12, 10]",two-tone,2,3,2,2.0284957867848297,"[12, 12, 10]",2.0284957867848297
213,"[12, 11, 9]",two-tone,2,2,2,1.9036291261786296,"[12, 11, 9]",1.9036291261786296
214,"[12, 11, 8]",two-tone,2,2,2,2.138035864251396,"[12, 11, 8]",2.138035864251396
215,"[12, 11, 7]",two-tone,2,2,2,2.029552023308117,"[12, 11, 7]",2.029552023308117
216,"[12, 11, 6]",two-tone,2,2,2,2.027531439168841,"[12, 11, 6]",2.027531439168841
217,"[12, 11, 5]",two-tone,1,1,1,1.9978216362545016,"[12, 11, 5]",1.9978216362545016
218,"[12, 11, 4]",two-tone,1,2,1,2.060322342134661,"[12, 11, 4]",2.060322342134661
219,"[12, 11, 3]",two-tone,1,2,1,2.084308489781224,"[12, 11, 3]",2.084308489781224
220,"[12, 11, 2]",two-tone,1,2,1,2.1063598310288887,"[12, 11, 2]",2.1063598310288887
221,"[12, 11, 11]",two-tone,10,11,10,2.67571247631242,"[12, 11, 11]",2.67571247631242
222,"[12, 11, 10]",two-tone,1,1,1,2.292732795272265,"[12, 11, 10]",2.292732795272265
223,"[12, 10, 9]",two-tone,1,1,1,2.3475213570209275,"[12, 10, 9]",2.3475213570209275
224,"[12, 10, 8]",two-tone,1,1,1,1.7040030135746598,"[12, 10, 8]",1.7040030135746598
225,"[12, 10, 7]",two-tone,1,1,1,1.773041956164383,"[12, 10, 7]",1.773041956164383
226,"[12, 10, 6]",two-tone,2,2,2,1.9592757965663448,"[12, 10, 6]",1.9592757965663448
227,"[12, 10, 5]",two-tone,1,2,1,2.0098406559037505,"[12, 10, 5]",2.0098406559037505
228,"[12, 10, 4]",two-tone,1,2,1,2.0301664161315007,"[12, 10, 4]",2.0301664161315007
229,"[12, 10, 3]",two-tone,1,2,1,2.0666187942085408,"[12, 10, 3]",2.0666187942085408
230,"[12, 10, 2]",two-tone,1,2,1,2.1003753882692098,"[12, 10, 2]",2.1003753882692098
231,"[12, 10, 10]",two-tone,10,6,4,2.260564323388685,"[12, 10, 10]",2.260564323388685
232,"[11, 9, 9]",two-tone,16,14,10,2.1565404091803284,"[11, 9, 9]",2.1565404091803284
233,"[11, 9, 8]",two-tone,1,1,1,0.5378822243600967,"[11, 9, 8]",0.5378822243600967
234,"[11, 9, 7]",two-tone,2,2,2,1.5374917051183146,"[11, 9, 7]",1.5374917051183146
235,"[11, 9, 6]",two-tone,1,1,1,1.4095177322607255,"[11, 9, 6]",1.4095177322607255
236,"[11, 9, 5]",two-tone,1,1,1,1.4217784424342097,"[11, 9, 5]",1.4217784424342097
237,"[11, 9, 4]",two-tone,1,1,1,1.5914600490196071,"[11, 9, 4]",1.5914600490196071
238,"[11, 9, 3]",two-tone,1,1,1,1.6281657842019537,"[11, 9, 3]",1.6281657842019537
239,"[11, 9, 2]",two-tone,1,1,1,1.6616947982491843,"[11, 9, 2]",1.6616947982491843
240,"[11, 8, 8]",two-tone,4,3,1,1.2019988344739838,"[11, 8, 8]",1.2019988344739838
241,"[11, 8, 7]",two-tone,1,1,1,1.4571948947152469,"[11, 8, 7]",1.4571948947152469
242,"[11, 8, 6]",two-tone,1,1,1,1.3300359008724894,"[11, 8, 6]",1.3300359008724894
243,"[11, 8, 5]",two-tone,1,1,1,1.3127595722143643,"[11, 8, 5]",1.3127595722143643
244,"[11, 8, 4]",two-tone,1,1,1,1.3561659552432992,"[11, 8, 4]",1.3561659552432992
245,"[11, 11, 9]",two-tone,13,14,10,2.4420923346319485,"[11, 11, 9]",2.4420923346319485
246,"[11, 11, 8]",two-tone,4,3,1,1.704811670598159,"[11, 11, 8]",1.704811670598159
247,"[11, 11, 7]",two-tone,1,1,1,1.7512558844919783,"[11, 11, 7]",1.7512558844919783
248,"[11, 11, 6]",two-tone,1,0,0,1.5050655271470266,"[11, 11, 6]",1.5050655271470266
249,"[11, 11, 5]",two-tone,1,0,0,1.4287278169008737,"[11, 11, 5]",1.4287278169008737
250,"[11, 11, 4]",two-tone,1,0,0,1.349424297058058,"[11, 11, 4]",1.349424297058058
251,"[11, 11, 3]",two-tone,1,0,0,1.306597023546467,"[11, 11, 3]",1.306597023546467
252,"[11, 11, 2]",two-tone,1,0,0,1.284843633972598,"[11, 11, 2]",1.284843633972598
253,"[11, 11, 10]",two-tone,2,3,2,2.1615532564749884,"[11, 11, 10]",2.1615532564749884
254,"[11, 10, 9]",two-tone,1,1,1,1.2217957911188937,"[11, 10, 9]",1.2217957911188937
255,"[11, 10, 8]",two-tone,1,1,1,1.9818691344989623,"[11, 10, 8]",1.9818691344989623
256,"[11, 10, 7]",two-tone,1,1,1,1.1030266257248778,"[11, 10, 7]",1.1030266257248778
257,"[11, 10, 6]",two-tone,1,2,1,2.196139959389572,"[11, 10, 6]",2.196139959389572
258,"[11, 10, 5]",two-tone,1,2,1,2.206593211341745,"[11, 10, 5]",2.206593211341745
259,"[11, 10, 4]",two-tone,1,2,1,2.2244864514719755,"[11, 10, 4]",2.2244864514719755
260,"[11, 10, 3]",two-tone,1,2,2,2.284376231434764,"[11, 10, 3]",2.284376231434764
261,"[11, 10, 2]",two-tone,1,2,2,2.321535678820763,"[11, 10, 2]",2.321535678820763
262,"[11, 10, 10]",two-tone,16,14,13,2.6442661718605933,"[11, 10, 10]",2.6442661718605933
