,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
221,"[13, 7, 3]",two-tone,16,11,8,4.764568740905571,13,"[13, 7, 3]",4.764568740905571
222,"[13, 7, 2]",two-tone,16,11,8,4.705284348877707,13,"[13, 7, 2]",4.705284348877707
223,"[13, 6, 6]",two-tone,16,11,8,4.812117392995356,13,"[13, 6, 6]",4.812117392995356
224,"[13, 6, 5]",two-tone,16,11,8,5.2970573054988215,13,"[13, 6, 5]",5.2970573054988215
225,"[13, 6, 4]",two-tone,16,11,8,5.3054017124116255,13,"[13, 6, 4]",5.3054017124116255
226,"[13, 6, 3]",two-tone,16,11,8,4.778173756578948,13,"[13, 6, 3]",4.778173756578948
227,"[13, 6, 2]",two-tone,16,11,8,4.729555004256964,13,"[13, 6, 2]",4.729555004256964
228,"[13, 5, 5]",two-tone,16,11,8,5.967327160701956,13,"[13, 5, 5]",5.967327160701956
229,"[13, 5, 4]",two-tone,16,11,8,6.26788561349252,13,"[13, 5, 4]",6.26788561349252
230,"[13, 5, 3]",two-tone,16,11,8,5.995505462063099,13,"[13, 5, 3]",5.995505462063099
231,"[13, 5, 2]",two-tone,16,11,8,5.972086900774608,13,"[13, 5, 2]",5.972086900774608
232,"[13, 4, 4]",two-tone,16,11,8,5.9693515434407365,13,"[13, 4, 4]",5.9693515434407365
233,"[13, 4, 3]",two-tone,16,11,8,5.995569791063668,13,"[13, 4, 3]",5.995569791063668
234,"[13, 4, 2]",two-tone,16,11,8,5.970427558719063,13,"[13, 4, 2]",5.970427558719063
235,"[13, 3, 3]",two-tone,16,11,8,5.207474842516754,13,"[13, 3, 3]",5.207474842516754
236,"[13, 3, 2]",two-tone,16,11,8,5.656618168279969,13,"[13, 3, 2]",5.656618168279969
237,"[13, 2, 2]",two-tone,16,11,8,5.205154959605361,13,"[13, 2, 2]",5.205154959605361
238,"[13, 13, 9]",two-tone,1,1,1,3.3301178266862173,13,"[13, 13, 9]",3.3301178266862173
239,"[13, 13, 8]",two-tone,8,6,4,4.633278662020907,13,"[13, 13, 8]",4.633278662020907
240,"[13, 13, 7]",two-tone,16,11,8,4.3739878466898965,13,"[13, 13, 7]",4.3739878466898965
241,"[13, 13, 6]",two-tone,16,11,8,4.370955289198607,13,"[13, 13, 6]",4.370955289198607
242,"[13, 13, 5]",two-tone,16,11,8,5.154512679636018,13,"[13, 13, 5]",5.154512679636018
243,"[13, 13, 4]",two-tone,16,11,8,5.164258414326376,13,"[13, 13, 4]",5.164258414326376
244,"[13, 13, 3]",two-tone,16,11,8,4.826052084033614,13,"[13, 13, 3]",4.826052084033614
245,"[13, 13, 2]",two-tone,16,11,8,4.827488789915964,13,"[13, 13, 2]",4.827488789915964
246,"[13, 13, 12]",two-tone,16,11,8,6.410236376138878,13,"[13, 13, 12]",6.410236376138878
247,"[13, 13, 11]",two-tone,15,10,7,5.345616181046434,13,"[13, 13, 11]",5.345616181046434
248,"[13, 13, 10]",two-tone,16,11,8,2.7096779450900708,13,"[13, 13, 10]",2.7096779450900708
249,"[13, 12, 9]",two-tone,15,10,7,3.68062373465738,13,"[13, 12, 9]",3.68062373465738
250,"[13, 12, 8]",two-tone,10,7,5,4.520661123478262,13,"[13, 12, 8]",4.520661123478262
251,"[13, 12, 7]",two-tone,8,6,4,4.518517214347826,13,"[13, 12, 7]",4.518517214347826
252,"[13, 12, 6]",two-tone,16,11,8,4.517343127826086,13,"[13, 12, 6]",4.517343127826086
253,"[13, 12, 5]",two-tone,16,11,8,5.372154182768362,13,"[13, 12, 5]",5.372154182768362
