,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
213,"[13, 8, 5]",two-tone,1,1,1,1.3681625770870918,13,"[13, 8, 5]",1.3681625770870918
214,"[13, 8, 4]",two-tone,1,1,1,1.4528678750676478,13,"[13, 8, 4]",1.4528678750676478
215,"[13, 8, 3]",two-tone,1,1,1,1.2879846225255227,13,"[13, 8, 3]",1.2879846225255227
216,"[13, 8, 2]",two-tone,2,2,2,1.2812597057819417,13,"[13, 8, 2]",1.2812597057819417
217,"[13, 7, 7]",two-tone,8,6,4,1.4447611630485444,13,"[13, 7, 7]",1.4447611630485444
218,"[13, 7, 6]",two-tone,1,1,1,1.4503080997383964,13,"[13, 7, 6]",1.4503080997383964
219,"[13, 7, 5]",two-tone,1,1,1,1.4621068139232225,13,"[13, 7, 5]",1.4621068139232225
220,"[13, 7, 4]",two-tone,1,1,1,1.3834465081968517,13,"[13, 7, 4]",1.3834465081968517
221,"[13, 7, 3]",two-tone,1,1,1,1.4231594415585007,13,"[13, 7, 3]",1.4231594415585007
222,"[13, 7, 2]",two-tone,1,1,1,1.3131753842728031,13,"[13, 7, 2]",1.3131753842728031
223,"[13, 6, 6]",two-tone,1,1,1,1.2072877988645896,13,"[13, 6, 6]",1.2072877988645896
224,"[13, 6, 5]",two-tone,1,1,1,1.4268310031945042,13,"[13, 6, 5]",1.4268310031945042
225,"[13, 6, 4]",two-tone,1,1,1,1.3850091364805048,13,"[13, 6, 4]",1.3850091364805048
226,"[13, 6, 3]",two-tone,1,1,1,1.2770509782404116,13,"[13, 6, 3]",1.2770509782404116
227,"[13, 6, 2]",two-tone,2,2,2,1.2647053322952349,13,"[13, 6, 2]",1.2647053322952349
228,"[13, 5, 5]",two-tone,10,7,5,1.282063342078573,13,"[13, 5, 5]",1.282063342078573
229,"[13, 5, 4]",two-tone,1,1,1,1.42198771156453,13,"[13, 5, 4]",1.42198771156453
230,"[13, 5, 3]",two-tone,1,1,1,1.3514036881178055,13,"[13, 5, 3]",1.3514036881178055
231,"[13, 5, 2]",two-tone,1,1,1,1.238852228129032,13,"[13, 5, 2]",1.238852228129032
232,"[13, 4, 4]",two-tone,10,7,5,1.3296814764950071,13,"[13, 4, 4]",1.3296814764950071
233,"[13, 4, 3]",two-tone,1,1,1,1.4272309313340252,13,"[13, 4, 3]",1.4272309313340252
234,"[13, 4, 2]",two-tone,1,1,1,1.3387188098502676,13,"[13, 4, 2]",1.3387188098502676
235,"[13, 3, 3]",two-tone,1,1,1,1.247815926230671,13,"[13, 3, 3]",1.247815926230671
236,"[13, 3, 2]",two-tone,1,1,1,1.3607365357994174,13,"[13, 3, 2]",1.3607365357994174
237,"[13, 2, 2]",two-tone,1,1,1,1.1903439569960572,13,"[13, 2, 2]",1.1903439569960572
238,"[13, 13, 9]",two-tone,3,2,2,1.3755549539315104,13,"[13, 13, 9]",1.3755549539315104
239,"[13, 13, 8]",two-tone,2,2,2,1.1458884052151548,13,"[13, 13, 8]",1.1458884052151548
240,"[13, 13, 7]",two-tone,3,2,2,1.1594424428576284,13,"[13, 13, 7]",1.1594424428576284
241,"[13, 13, 6]",two-tone,2,2,2,1.0514988168249135,13,"[13, 13, 6]",1.0514988168249135
242,"[13, 13, 5]",two-tone,1,1,1,1.0205457965469054,13,"[13, 13, 5]",1.0205457965469054
243,"[13, 13, 4]",two-tone,10,7,5,1.0202567963449691,13,"[13, 13, 4]",1.0202567963449691
244,"[13, 13, 3]",two-tone,10,7,5,0.9714186613240452,13,"[13, 13, 3]",0.9714186613240452
245,"[13, 13, 2]",two-tone,10,7,5,0.9198676190015836,13,"[13, 13, 2]",0.9198676190015836
246,"[13, 13, 12]",two-tone,8,6,4,1.5956706834466272,13,"[13, 13, 12]",1.5956706834466272
